order_id,user_id,product_id,quantity,order_date
2682,296,58,4,2025-07-08
2683,695,41,5,2025-01-02
2684,700,6,1,2025-01-23
2685,940,69,3,2025-02-19
2686,980,56,5,2025-03-09
2687,941,84,3,2025-02-21
2688,344,35,3,2025-08-28
2689,822,13,3,2025-01-05
2690,671,75,4,2025-06-22
2691,473,99,2,2025-01-31
2692,752,87,5,2025-07-25
2693,789,25,5,2025-01-19
2694,346,87,2,2025-02-25
2695,321,71,1,2025-04-26
2696,689,2,1,2024-11-28
2697,13,53,1,2024-12-13
2698,538,14,4,2025-05-15
2699,360,29,3,2025-09-10
2700,258,25,1,2025-05-11
2701,25,80,1,2025-01-27
2702,59,77,2,2025-05-08
2703,974,77,1,2024-10-06
2704,726,16,1,2025-06-20
2705,877,78,2,2025-07-19
2706,385,85,5,2024-11-01
2707,823,24,1,2025-06-13
2708,713,24,3,2025-08-28
2709,302,60,1,2025-07-06
2710,655,59,3,2025-04-19
2711,788,55,3,2025-05-26
2712,264,21,1,2025-04-06
2713,284,100,1,2025-02-08
2714,392,50,3,2024-12-10
2715,62,34,3,2024-11-25
2716,183,57,1,2025-04-13
2717,504,26,5,2025-08-09
2718,403,23,4,2024-12-21
2719,112,19,5,2025-07-19
2720,788,56,2,2025-08-28
2721,629,83,1,2025-01-28
2722,935,57,3,2024-12-16
2723,106,5,1,2025-06-24
2724,73,74,3,2025-09-08
2725,796,58,1,2024-10-12
2726,919,64,2,2024-10-06
2727,669,82,1,2025-09-08
2728,956,5,4,2024-11-05
2729,273,20,3,2025-02-21
2730,927,51,5,2025-03-25
2731,4,66,4,2024-11-25
2732,490,56,4,2025-01-17
2733,865,94,1,2024-12-22
2734,554,29,1,2025-07-08
2735,394,89,4,2024-12-28
2736,125,73,5,2025-01-06
2737,958,46,3,2024-11-13
2738,699,39,4,2025-07-12
2739,57,81,1,2025-05-26
2740,375,69,3,2024-11-16
2741,83,59,3,2025-06-27
2742,664,26,2,2025-01-05
2743,568,6,4,2024-10-30
2744,677,25,3,2024-10-26
2745,713,50,1,2025-06-20
2746,646,89,3,2025-07-05
2747,499,11,4,2025-02-28
2748,753,25,2,2024-10-04
2749,37,25,1,2025-07-29
2750,738,76,2,2025-05-08
2751,501,50,1,2024-11-23
2752,812,70,3,2025-06-25
2753,512,69,4,2025-07-16
2754,990,3,1,2024-12-09
2755,348,8,3,2025-05-08
2756,807,93,1,2025-01-21
2757,416,16,2,2025-01-25
2758,827,84,5,2025-04-04
2759,470,87,5,2024-10-07
2760,153,95,5,2025-01-07
2761,239,10,1,2024-12-12
2762,754,19,4,2025-01-03
2763,670,3,4,2025-05-27
2764,929,80,1,2025-03-20
2765,249,90,2,2025-01-13
2766,15,23,1,2024-11-02
2767,927,40,1,2025-09-17
2768,468,79,2,2025-04-22
2769,856,76,1,2025-03-24
2770,838,14,1,2025-08-27
2771,510,77,5,2025-04-12
2772,226,9,2,2024-12-27
2773,437,44,4,2024-10-05
2774,333,16,5,2025-03-29
2775,559,18,3,2025-02-20
2776,857,28,1,2025-02-12
2777,608,23,3,2025-04-17
2778,65,16,3,2024-11-07
2779,145,97,4,2024-12-20
2780,173,90,3,2025-09-20
2781,567,22,4,2025-02-21
2782,250,75,1,2024-12-22
2783,137,13,5,2025-02-11
2784,386,100,2,2025-04-23
2785,17,63,1,2025-05-22
2786,7,1,2,2025-01-28
2787,949,12,5,2025-07-22
2788,909,37,4,2025-09-21
2789,711,99,4,2024-11-02
2790,709,17,2,2024-11-29
2791,147,82,3,2025-08-11
2792,536,58,4,2025-03-27
2793,245,23,5,2024-12-29
2794,709,5,5,2024-11-19
2795,185,92,4,2025-05-12
2796,627,12,3,2025-03-21
2797,357,54,1,2025-06-20
2798,572,31,2,2025-04-24
2799,121,68,1,2024-12-23
2800,634,47,5,2025-07-06
2801,520,29,4,2024-12-30
2802,789,81,2,2025-01-20
2803,284,7,2,2025-01-30
2804,116,20,4,2024-11-23
2805,510,23,2,2025-01-24
2806,687,6,1,2025-04-23
2807,661,47,3,2025-02-24
2808,215,56,3,2024-10-01
2809,343,79,4,2025-06-08
2810,45,14,1,2025-07-02
2811,948,69,2,2025-07-16
2812,162,4,4,2025-04-16
2813,528,15,1,2025-01-21
2814,917,31,4,2025-05-25
2815,607,75,3,2025-01-24
2816,430,26,3,2025-06-15
2817,236,100,1,2025-04-05
2818,334,30,1,2025-08-09
2819,243,95,4,2025-09-27
2820,891,26,4,2024-10-28
2821,913,29,1,2024-11-06
2822,483,75,4,2025-06-11
2823,56,56,2,2025-02-13
2824,222,79,4,2025-07-03
2825,183,50,3,2024-11-27
2826,140,59,2,2025-06-29
2827,648,46,3,2024-11-28
2828,208,43,2,2025-03-08
2829,33,89,5,2025-09-19
2830,62,36,2,2024-10-13
2831,114,60,4,2025-03-03
2832,429,22,3,2024-11-30
2833,226,38,5,2025-07-19
2834,161,82,5,2025-03-26
2835,928,22,5,2025-06-30
2836,994,71,2,2025-04-17
2837,89,53,5,2025-02-22
2838,501,28,5,2025-01-15
2839,485,60,3,2025-03-07
2840,15,94,4,2025-01-14
2841,754,32,2,2025-09-01
2842,336,56,5,2025-06-03
2843,228,76,2,2025-04-08
2844,936,74,1,2025-05-12
2845,428,6,1,2025-02-12
2846,482,94,5,2025-05-24
2847,35,55,5,2024-11-19
2848,404,62,1,2025-04-08
2849,464,64,2,2024-12-12
2850,86,72,1,2025-05-11
2851,710,94,4,2025-06-17
2852,973,28,2,2025-04-07
2853,368,38,2,2024-12-29
2854,664,12,1,2025-03-17
2855,492,86,3,2025-09-06
2856,166,91,4,2025-09-03
2857,879,74,5,2025-06-19
2858,25,59,4,2025-08-06
2859,791,18,4,2024-11-17
2860,190,48,4,2025-04-08
2861,721,82,1,2025-07-29
2862,882,81,1,2024-10-02
2863,395,89,3,2025-02-28
2864,544,5,3,2024-11-23
2865,437,97,3,2024-10-23
2866,715,79,5,2025-09-21
2867,590,27,1,2025-01-21
2868,636,43,1,2024-12-06
2869,528,87,3,2025-06-10
2870,910,7,1,2025-04-13
2871,393,47,4,2025-01-28
2872,634,6,3,2024-10-21
2873,376,23,5,2025-03-19
2874,722,9,5,2024-11-25
2875,727,100,2,2025-02-04
2876,142,43,2,2025-04-21
2877,553,15,4,2024-12-20
2878,756,97,5,2025-05-17
2879,893,90,2,2025-09-03
2880,772,96,2,2025-01-07
2881,329,46,3,2025-07-26
2882,516,88,4,2025-08-12
2883,284,7,1,2025-04-30
2884,382,45,4,2025-01-18
2885,498,65,5,2025-05-15
2886,850,16,4,2025-02-23
2887,727,69,5,2024-12-31
2888,922,38,4,2025-04-15
2889,636,48,1,2025-05-28
2890,193,59,1,2024-10-27
2891,83,51,2,2024-11-23
2892,296,10,1,2025-06-23
2893,169,36,1,2025-01-09
2894,714,19,4,2025-01-03
2895,155,27,5,2024-11-05
2896,975,81,1,2025-07-17
2897,301,54,5,2025-05-01
2898,955,17,4,2025-07-06
2899,356,54,4,2025-01-27
2900,756,83,1,2025-07-08
2901,299,25,1,2025-05-03
2902,23,30,5,2025-01-08
2903,661,43,4,2025-07-21
2904,593,44,3,2025-08-13
2905,498,76,5,2025-05-31
2906,863,71,4,2025-03-21
2907,469,39,5,2024-11-29
2908,136,40,2,2025-07-12
2909,809,34,2,2025-09-26
2910,496,48,3,2024-11-01
2911,789,7,2,2025-07-20
2912,362,37,4,2024-11-21
2913,980,22,5,2024-11-28
2914,947,21,5,2025-08-15
2915,293,24,2,2025-01-25
2916,860,91,2,2025-08-22
2917,166,31,1,2024-10-18
2918,43,41,5,2025-04-04
2919,130,57,3,2025-03-08
2920,379,24,2,2025-05-30
2921,576,91,1,2025-01-26
2922,682,41,3,2025-03-31
2923,152,48,4,2024-11-10
2924,553,21,5,2025-04-22
2925,309,16,1,2025-02-14
2926,415,64,2,2025-02-17
2927,971,59,3,2025-03-21
2928,160,1,5,2025-01-21
2929,1000,65,3,2025-04-08
2930,663,91,3,2025-04-11
2931,486,38,5,2025-08-18
2932,683,19,5,2025-08-03
2933,747,57,3,2025-09-13
2934,706,15,4,2025-09-10
2935,922,6,2,2025-07-31
2936,695,71,1,2025-06-16
2937,316,4,4,2025-08-02
2938,633,29,4,2025-04-22
2939,366,12,3,2025-03-27
2940,57,78,2,2025-07-14
2941,598,68,2,2025-06-06
2942,801,99,3,2025-04-21
2943,201,3,1,2025-03-07
2944,552,58,1,2025-02-03
2945,1000,66,4,2024-10-08
2946,200,63,3,2025-02-09
2947,618,78,5,2025-03-18
2948,967,8,3,2025-06-01
2949,408,19,4,2025-06-22
2950,379,50,3,2024-12-16
2951,13,37,3,2025-04-21
2952,360,40,4,2025-09-29
2953,896,72,1,2025-09-07
2954,221,94,4,2025-02-15
2955,760,54,4,2024-12-03
2956,296,21,4,2025-06-29
2957,747,54,2,2024-10-02
2958,856,76,5,2025-03-09
2959,89,19,2,2025-04-09
2960,311,61,5,2024-10-01
2961,344,9,5,2025-01-20
2962,775,49,1,2024-11-02
2963,7,53,3,2025-02-11
2964,425,23,5,2024-12-30
2965,474,91,5,2025-09-01
2966,774,18,2,2025-05-09
2967,191,49,3,2024-10-11
2968,568,63,1,2025-01-07
2969,843,39,5,2025-03-23
2970,312,64,5,2024-10-15
2971,758,60,2,2025-06-10
2972,28,1,2,2024-12-30
2973,269,39,4,2025-05-15
2974,128,84,3,2025-09-19
2975,428,23,4,2025-07-27
2976,929,89,2,2025-08-10
2977,30,16,3,2025-09-03
2978,505,9,5,2025-09-28
2979,764,47,5,2025-05-18
2980,493,73,4,2025-03-27
2981,890,34,4,2025-03-21
2982,998,89,1,2025-08-15
2983,383,66,5,2025-06-30
2984,18,34,2,2025-07-21
2985,596,8,2,2024-10-12
2986,328,60,2,2024-10-09
2987,366,21,1,2025-08-22
2988,280,47,4,2024-11-24
2989,652,46,1,2025-06-25
2990,297,38,5,2025-08-13
2991,655,10,5,2024-11-16
2992,199,99,2,2025-03-01
2993,784,13,5,2025-08-04
2994,771,22,5,2024-10-19
2995,331,41,3,2025-05-20
2996,278,88,3,2024-10-21
2997,99,69,5,2024-11-03
2998,361,19,1,2025-04-16
2999,141,67,3,2025-09-23
3000,382,100,4,2024-12-09
3001,422,44,2,2025-05-11
3002,105,28,2,2024-10-05
3003,516,29,2,2025-08-01
3004,815,72,5,2025-08-05
3005,707,68,5,2025-01-22
3006,730,71,1,2025-06-15
3007,428,59,1,2025-08-26
3008,120,17,1,2025-05-01
3009,492,45,3,2025-09-09
3010,708,47,2,2025-04-05
3011,837,57,5,2025-09-08
3012,536,98,3,2025-02-23
3013,177,91,3,2025-08-01
3014,30,96,1,2025-06-01
3015,228,17,2,2024-10-22
3016,705,30,3,2025-07-27
3017,129,27,2,2025-03-31
3018,81,55,1,2025-06-22
3019,80,3,4,2024-10-29
3020,776,56,1,2025-03-10
3021,202,14,1,2025-01-07
3022,813,85,5,2024-12-10
3023,608,8,4,2025-04-02
3024,122,33,1,2024-12-01
3025,68,39,1,2025-06-29
3026,773,13,1,2025-08-01
3027,943,78,2,2024-09-30
3028,602,26,2,2025-01-07
3029,687,45,1,2025-02-04
3030,93,19,3,2025-01-31
3031,972,75,3,2025-04-24
3032,361,21,5,2025-06-10
3033,800,94,5,2025-04-24
3034,248,65,5,2025-03-17
3035,70,13,5,2024-11-10
3036,782,2,5,2024-11-01
3037,223,92,2,2025-06-23
3038,988,37,2,2024-12-05
3039,924,97,5,2025-05-03
3040,5,93,1,2025-09-17
3041,947,28,5,2025-07-06
3042,872,91,4,2025-07-14
3043,376,90,5,2024-12-17
3044,190,57,1,2025-02-13
3045,186,46,4,2024-10-28
3046,435,28,5,2025-06-21
3047,234,53,1,2024-12-28
3048,780,41,1,2025-08-01
3049,478,15,5,2025-05-22
3050,140,64,3,2025-08-24
3051,722,37,5,2024-12-07
3052,740,6,1,2025-07-02
3053,336,64,1,2024-11-16
3054,395,37,4,2024-10-18
3055,615,95,3,2025-06-14
3056,704,57,2,2024-12-03
3057,568,53,3,2024-11-19
3058,876,55,2,2025-01-22
3059,878,9,4,2024-12-20
3060,962,87,3,2024-12-06
3061,184,2,4,2025-08-18
3062,689,14,4,2024-12-02
3063,449,67,1,2025-01-14
3064,123,19,4,2025-06-11
3065,411,89,5,2025-01-03
3066,105,95,2,2025-03-27
3067,67,47,2,2025-04-28
3068,347,26,5,2025-02-03
3069,865,52,1,2025-05-21
3070,239,55,4,2025-03-12
3071,286,98,5,2025-05-17
3072,608,35,4,2025-07-30
3073,365,61,5,2024-10-12
3074,973,52,4,2025-07-31
3075,524,36,2,2025-02-17
3076,787,59,1,2025-04-13
3077,126,33,4,2024-12-15
3078,510,30,2,2025-06-13
3079,31,13,1,2025-02-02
3080,851,9,4,2025-07-22
3081,695,4,2,2025-07-17
3082,392,78,3,2024-12-13
3083,157,39,5,2025-06-12
3084,639,13,1,2025-04-01
3085,677,97,5,2025-07-29
3086,786,64,4,2025-07-16
3087,207,38,4,2024-11-01
3088,503,65,3,2025-07-09
3089,556,44,5,2025-01-01
3090,560,3,1,2025-03-19
3091,441,16,4,2024-10-10
3092,461,41,4,2024-11-10
3093,454,59,1,2025-05-27
3094,34,23,5,2024-12-06
3095,676,100,3,2024-11-19
3096,906,91,2,2025-05-01
3097,504,56,2,2025-02-12
3098,320,92,4,2025-02-14
3099,500,98,1,2025-05-02
3100,583,87,4,2024-10-11
3101,676,71,5,2025-06-12
3102,586,61,4,2025-05-17
3103,576,21,5,2025-08-13
3104,58,51,3,2024-10-01
3105,507,76,4,2025-03-02
3106,632,87,3,2025-01-29
3107,785,37,3,2025-05-24
3108,63,4,5,2024-11-04
3109,47,17,3,2025-08-29
3110,358,95,5,2025-01-19
3111,28,98,3,2025-03-18
3112,390,13,4,2024-12-06
3113,354,46,4,2024-10-06
3114,360,8,2,2025-07-22
3115,254,31,3,2025-03-15
3116,607,11,1,2025-04-27
3117,890,40,1,2025-03-07
3118,346,22,1,2025-02-22
3119,552,42,1,2025-07-31
3120,472,85,4,2024-12-30
3121,582,66,4,2025-02-12
3122,274,3,4,2025-01-30
3123,603,3,3,2025-06-04
3124,387,74,4,2025-01-16
3125,331,74,1,2025-09-19
3126,828,63,1,2025-08-16
3127,708,87,2,2025-07-05
3128,345,64,5,2025-08-24
3129,831,98,3,2025-04-02
3130,171,79,3,2025-03-02
3131,373,56,2,2025-07-09
3132,509,82,1,2025-09-13
3133,861,69,2,2025-02-22
3134,295,34,1,2024-10-09
3135,305,74,4,2025-04-04
3136,824,29,5,2025-09-01
3137,761,12,5,2025-08-19
3138,98,76,3,2025-09-17
3139,280,9,5,2025-09-09
3140,821,68,4,2024-12-10
3141,438,27,3,2025-09-19
3142,815,10,3,2025-07-01
3143,517,39,4,2024-11-15
3144,680,70,3,2025-01-28
3145,205,54,4,2025-09-15
3146,258,80,5,2025-09-19
3147,465,86,5,2025-01-20
3148,185,3,5,2025-07-06
3149,884,24,5,2025-07-19
3150,512,28,4,2025-03-15
3151,275,82,5,2024-11-28
3152,829,79,4,2024-09-29
3153,958,73,1,2024-11-21
3154,535,26,3,2025-08-18
3155,474,19,2,2025-01-17
3156,155,96,3,2024-10-28
3157,865,56,4,2024-12-24
3158,327,9,2,2024-12-12
3159,867,53,3,2024-11-01
3160,844,37,2,2024-12-27
3161,263,88,5,2025-06-06
3162,242,52,2,2025-08-04
3163,117,20,2,2025-02-12
3164,29,32,3,2025-03-22
3165,476,63,5,2025-02-02
3166,447,55,1,2025-03-20
3167,207,21,3,2025-06-07
3168,140,4,3,2025-06-11
3169,809,36,5,2025-08-29
3170,181,83,1,2025-05-31
3171,987,93,4,2025-07-30
3172,802,3,1,2025-06-14
3173,881,11,3,2025-07-05
3174,617,39,1,2024-11-03
3175,923,53,3,2024-11-15
3176,688,85,1,2025-07-05
3177,407,93,2,2024-11-16
3178,242,15,5,2025-07-09
3179,753,65,1,2025-08-23
3180,535,86,5,2025-07-26
3181,973,100,5,2025-06-23
3182,258,64,1,2025-03-03
3183,244,77,1,2025-02-20
3184,792,41,3,2024-10-25
3185,853,75,4,2025-03-26
3186,826,96,2,2025-06-26
3187,958,55,2,2025-05-01
3188,148,14,2,2024-12-19
3189,220,36,4,2025-05-09
3190,419,33,5,2025-07-07
3191,58,63,5,2025-02-11
3192,384,90,1,2025-01-31
3193,325,70,4,2025-07-27
3194,487,88,2,2025-05-10
3195,987,36,2,2025-07-01
3196,372,61,3,2025-08-29
3197,842,40,1,2025-05-23
3198,661,78,1,2024-11-18
3199,862,95,1,2024-12-06
3200,708,86,2,2024-12-15
3201,260,71,4,2025-03-07
3202,317,82,3,2025-01-31
3203,925,88,1,2025-05-26
3204,548,31,4,2025-03-03
3205,398,2,4,2025-01-11
3206,950,33,3,2025-02-17
3207,93,97,2,2025-07-26
3208,305,27,2,2024-10-11
3209,938,57,3,2025-09-14
3210,901,99,4,2025-03-02
3211,809,5,3,2024-11-27
3212,888,11,4,2025-06-05
3213,483,95,4,2025-07-31
3214,949,43,4,2025-03-18
3215,898,13,2,2024-10-29
3216,716,34,5,2025-06-07
3217,68,46,4,2024-11-05
3218,617,94,5,2025-08-10
3219,756,42,4,2025-07-20
3220,712,4,1,2024-10-03
3221,657,83,2,2025-01-23
3222,646,57,2,2025-04-27
3223,4,52,2,2025-02-16
3224,644,40,3,2025-03-14
3225,590,11,1,2025-03-25
3226,162,32,5,2025-09-15
3227,731,99,2,2025-02-23
3228,868,77,4,2025-07-08
3229,812,41,4,2025-01-17
3230,490,95,2,2025-01-01
3231,267,23,5,2025-05-19
3232,847,42,3,2025-05-07
3233,204,11,4,2025-07-19
3234,377,24,4,2025-03-12
3235,898,49,5,2025-02-12
3236,230,3,1,2025-03-21
3237,946,72,5,2025-01-29
3238,642,30,1,2025-04-12
3239,998,60,2,2025-02-09
3240,269,90,2,2025-07-13
3241,51,52,5,2025-09-22
3242,440,77,3,2025-04-11
3243,153,12,3,2025-02-16
3244,175,73,1,2025-06-02
3245,15,92,5,2024-11-23
3246,446,99,4,2025-01-30
3247,848,87,4,2025-09-05
3248,122,29,2,2025-05-02
3249,196,35,3,2024-12-10
3250,765,64,4,2025-07-23
3251,134,56,2,2025-06-22
3252,615,28,3,2025-03-14
3253,745,87,2,2024-10-16
3254,429,24,4,2025-01-10
3255,812,19,1,2024-11-12
3256,298,34,2,2025-03-27
3257,633,58,2,2025-02-10
3258,379,75,4,2025-08-20
3259,88,2,4,2025-06-07
3260,137,42,4,2024-12-30
3261,704,28,4,2025-01-30
3262,726,55,5,2025-01-15
3263,263,10,1,2025-07-25
3264,571,8,1,2025-04-15
3265,341,31,4,2024-12-03
3266,931,46,5,2025-02-06
3267,962,86,5,2024-10-05
3268,727,96,1,2025-01-25
3269,6,33,5,2025-05-19
3270,635,49,3,2025-05-05
3271,405,86,3,2025-02-06
3272,136,72,1,2024-10-12
3273,595,23,3,2025-06-26
3274,174,65,4,2024-12-28
3275,953,44,4,2024-10-29
3276,136,12,3,2024-11-02
3277,728,68,4,2025-06-22
3278,146,34,1,2025-05-18
3279,321,6,2,2025-03-05
3280,512,36,3,2025-01-07
3281,949,56,3,2025-09-19
3282,925,34,5,2025-06-08
3283,850,98,3,2024-12-27
3284,530,41,4,2025-07-28
3285,915,22,3,2025-07-31
3286,755,63,2,2025-06-24
3287,570,85,4,2025-04-08
3288,55,25,2,2025-03-15
3289,56,30,2,2024-10-27
3290,37,61,3,2025-02-12
3291,168,91,4,2024-11-21
3292,447,15,4,2025-09-21
3293,42,57,3,2025-05-20
3294,727,72,4,2025-08-17
3295,469,64,1,2025-02-15
3296,867,93,2,2025-09-22
3297,127,45,1,2024-10-27
3298,209,37,2,2025-09-03
3299,855,22,5,2025-06-30
3300,843,35,5,2025-03-02
3301,913,85,5,2024-10-07
3302,218,75,1,2025-09-11
3303,539,99,5,2025-01-01
3304,185,54,1,2025-05-25
3305,253,99,4,2025-08-18
3306,694,13,3,2025-08-01
3307,27,37,1,2025-03-06
3308,404,48,5,2024-11-10
3309,952,14,3,2024-12-08
3310,158,4,1,2025-01-02
3311,472,91,4,2025-01-17
3312,465,81,3,2025-04-05
3313,609,85,1,2025-08-07
3314,338,6,5,2024-12-27
3315,974,58,3,2025-07-18
3316,971,94,5,2025-02-12
3317,133,28,1,2025-03-21
3318,821,83,3,2025-07-04
3319,331,8,1,2025-03-07
3320,561,78,4,2025-06-29
3321,95,52,3,2025-07-10
3322,183,31,4,2025-01-08
3323,92,3,2,2025-06-01
3324,167,50,4,2025-05-08
3325,292,83,2,2025-08-27
3326,124,39,4,2025-06-04
3327,821,56,3,2025-01-06
3328,926,88,5,2025-02-25
3329,135,46,1,2024-10-05
3330,853,48,5,2025-02-27
3331,205,63,4,2024-11-15
3332,907,50,4,2025-01-04
3333,275,73,5,2025-05-06
3334,434,12,4,2025-09-21
3335,831,48,5,2025-01-23
3336,191,56,4,2024-12-19
3337,96,6,5,2024-10-05
3338,350,60,2,2025-01-25
3339,664,88,2,2024-10-22
3340,954,64,5,2025-01-12
3341,645,83,5,2025-06-16
3342,86,38,4,2025-07-28
3343,448,11,4,2025-05-02
3344,308,20,2,2025-05-19
3345,701,39,2,2025-01-27
3346,536,55,3,2025-02-18
3347,583,7,5,2025-09-04
3348,79,6,5,2024-10-03
3349,111,66,4,2025-01-31
3350,423,13,4,2025-02-02
3351,677,93,5,2025-03-10
3352,833,33,3,2025-03-17
3353,261,75,1,2025-06-27
3354,788,65,1,2024-12-15
3355,117,95,4,2025-06-11
3356,184,24,4,2025-06-02
3357,47,11,4,2024-12-31
3358,898,91,3,2024-10-10
3359,322,76,4,2025-08-06
3360,776,86,4,2025-09-18
3361,639,34,3,2025-05-18
3362,990,24,2,2025-04-22
3363,190,11,5,2025-02-02
3364,266,87,1,2024-12-13
3365,445,69,1,2025-09-24
3366,6,51,1,2025-02-11
3367,14,22,4,2025-01-13
3368,472,89,4,2025-01-22
3369,890,85,5,2025-06-02
3370,744,63,3,2024-10-09
3371,634,79,3,2025-05-15
3372,708,87,4,2024-11-29
3373,824,39,1,2025-02-04
3374,129,18,1,2025-03-05
3375,196,15,1,2025-09-28
3376,713,25,1,2024-10-07
3377,215,62,2,2025-09-20
3378,666,31,4,2025-04-20
3379,863,81,5,2025-03-27
3380,196,12,3,2024-12-23
3381,789,60,2,2025-09-01
3382,486,55,1,2024-11-16
3383,120,22,2,2025-05-09
3384,757,90,4,2025-08-05
3385,987,63,4,2024-11-03
3386,21,58,5,2024-12-17
3387,249,26,3,2025-09-27
3388,584,51,1,2025-04-25
3389,342,2,1,2024-12-03
3390,646,92,4,2024-11-26
3391,426,64,5,2025-07-10
3392,611,94,5,2025-06-24
3393,298,5,4,2025-02-22
3394,410,63,5,2025-02-25
3395,606,93,5,2025-06-30
3396,958,87,4,2025-03-01
3397,238,92,1,2025-05-06
3398,541,3,4,2025-01-23
3399,591,41,5,2025-02-08
3400,66,35,4,2024-11-06
3401,911,61,1,2025-08-18
3402,507,80,3,2025-09-15
3403,460,90,4,2025-07-04
3404,22,21,3,2025-01-23
3405,744,25,4,2025-04-13
3406,353,57,2,2025-02-19
3407,520,29,5,2025-08-09
3408,931,88,3,2025-03-29
3409,944,78,4,2025-03-17
3410,135,38,4,2025-07-28
3411,983,54,3,2025-03-12
3412,816,61,2,2025-09-02
3413,637,27,3,2024-12-03
3414,708,96,1,2025-01-12
3415,684,62,2,2025-04-11
3416,178,26,2,2025-01-29
3417,621,63,1,2025-03-17
3418,813,54,4,2024-12-01
3419,311,31,2,2025-08-27
3420,571,7,1,2025-02-16
3421,368,34,3,2025-05-26
3422,694,21,2,2025-09-20
3423,848,65,1,2025-02-26
3424,827,9,3,2025-05-19
3425,441,15,5,2025-05-13
3426,233,16,5,2024-11-18
3427,230,63,3,2025-05-13
3428,349,46,1,2025-09-29
3429,789,72,3,2025-05-06
3430,918,20,5,2025-06-23
3431,619,86,1,2025-09-10
3432,724,7,4,2025-01-25
3433,819,59,1,2024-12-29
3434,999,14,5,2025-04-25
3435,625,14,5,2025-03-20
3436,43,65,1,2024-11-01
3437,172,81,1,2025-02-11
3438,892,27,3,2025-06-27
3439,161,94,3,2025-08-18
3440,726,57,5,2025-05-26
3441,511,94,1,2025-04-19
3442,158,83,3,2025-08-11
3443,343,18,1,2025-08-06
3444,869,26,4,2024-11-27
3445,993,54,1,2025-02-11
3446,252,61,3,2025-08-15
3447,294,65,2,2024-12-02
3448,88,35,3,2025-09-06
3449,733,97,4,2025-09-01
3450,370,81,2,2025-01-25
3451,156,97,5,2025-01-14
3452,432,30,2,2025-08-22
3453,822,55,4,2024-12-13
3454,941,53,4,2025-03-16
3455,975,67,3,2024-12-27
3456,967,4,4,2025-05-07
3457,150,99,1,2025-09-26
3458,735,67,1,2025-07-17
3459,87,44,3,2025-09-20
3460,412,99,2,2025-03-31
3461,445,8,4,2024-11-08
3462,778,5,2,2025-05-08
3463,925,74,1,2025-01-28
3464,647,92,5,2025-08-31
3465,997,38,4,2024-11-26
3466,412,88,5,2025-03-17
3467,895,39,3,2025-09-16
3468,932,45,1,2024-10-01
3469,847,36,5,2024-10-10
3470,626,19,4,2025-06-03
3471,457,83,2,2025-08-12
3472,909,70,5,2025-09-28
3473,808,80,4,2025-08-10
3474,715,45,4,2024-10-24
3475,795,26,3,2025-02-28
3476,87,5,5,2025-01-02
3477,343,50,2,2025-06-18
3478,533,70,3,2024-11-12
3479,219,12,5,2025-07-10
3480,566,40,5,2025-05-23
3481,349,97,2,2025-04-12
3482,24,4,5,2024-10-07
3483,607,34,2,2025-03-23
3484,853,100,3,2025-06-21
3485,744,55,5,2025-01-14
3486,114,94,1,2025-02-21
3487,862,48,3,2025-07-26
3488,643,65,3,2025-07-07
3489,127,7,1,2025-02-08
3490,460,39,5,2025-06-18
3491,755,1,4,2025-04-04
3492,348,31,5,2025-05-24
3493,580,92,5,2025-03-04
3494,865,77,2,2024-11-13
3495,359,39,3,2024-11-21
3496,683,92,5,2025-01-03
3497,689,18,4,2025-07-28
3498,533,95,2,2025-07-01
3499,108,42,5,2024-11-08
3500,597,25,3,2024-11-29
3501,466,13,2,2025-02-27
3502,729,55,4,2025-01-31
3503,84,12,1,2025-08-29
3504,436,17,4,2025-07-17
3505,220,58,1,2024-12-14
3506,379,87,5,2024-11-03
3507,413,76,5,2025-05-21
3508,532,100,4,2024-10-26
3509,893,34,5,2025-08-24
3510,511,82,4,2025-03-27
3511,451,89,4,2024-12-27
3512,750,54,2,2025-01-02
3513,148,65,2,2025-01-15
3514,497,92,4,2025-03-10
3515,133,91,5,2025-07-14
3516,884,68,1,2025-06-12
3517,712,28,4,2025-04-24
3518,485,5,2,2025-05-04
3519,967,72,3,2025-07-04
3520,944,16,5,2024-11-22
3521,873,53,1,2025-01-12
3522,124,48,5,2024-12-18
3523,297,6,5,2025-02-11
3524,157,16,3,2025-02-08
3525,313,48,3,2025-01-13
3526,302,63,1,2025-09-09
3527,811,19,2,2024-11-25
3528,803,76,4,2025-05-19
3529,50,40,3,2025-03-21
3530,221,24,4,2025-03-08
3531,3,16,5,2025-01-14
3532,358,9,1,2025-06-28
3533,428,62,5,2025-06-10
3534,318,73,4,2024-11-21
3535,922,44,4,2025-01-13
3536,487,93,5,2025-02-16
3537,136,98,2,2025-05-20
3538,517,82,4,2024-10-09
3539,780,58,4,2024-12-15
3540,153,94,3,2025-01-17
3541,92,80,5,2025-04-30
3542,420,50,2,2025-01-01
3543,922,51,3,2025-06-19
3544,554,6,4,2025-06-28
3545,754,36,1,2025-09-28
3546,887,22,1,2025-02-24
3547,586,81,3,2025-05-13
3548,575,83,1,2024-11-30
3549,660,72,1,2025-02-01
3550,198,80,5,2024-11-25
3551,591,97,1,2025-08-07
3552,981,73,5,2025-01-22
3553,194,97,4,2025-02-13
3554,515,3,1,2025-08-11
